Campaign_ID,Company,Campaign_Type,Target_Audience,Duration,Channel_Used,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
1365,Initech,Influencer,35-44,46,YouTube,0.0876,134.68,57.84,Phoenix,English,1834,11386,5.62,Youth,2021-02-26
1366,Acme Corp,Social Media,55+,59,Radio,0.0562,142.83,47.98,Dallas,German,3866,39556,5.64,Youth,2021-02-26
1367,Acme Corp,Email,45-54,29,YouTube,0.1902,73.89,91.13,Phoenix,French,253,5021,4.55,Middle Aged,2021-02-26
1368,Umbrella,Radio,35-44,81,Twitter,0.0496,55.54,25.12,San Diego,French,4377,31164,6.89,Middle Aged,2021-02-26
1369,Initech,Radio,35-44,10,YouTube,0.0641,126.57,34.5,New York,English,1307,15169,1.57,Senior,2021-02-27
1370,Umbrella,TV,35-44,74,Email,0.0776,95.54,0.0,Los Angeles,German,2715,27266,8.67,Senior,2021-02-27
1371,Hooli,Radio,25-34,86,Email,0.0105,57.43,18.13,San Diego,Spanish,4760,38471,7.37,Youth,2021-02-27
1372,Globex,Influencer,35-44,34,Email,0.1098,65.79,94.86,Chicago,English,2080,19143,8.24,Middle Aged,2021-02-27
1373,Umbrella,Influencer,55+,35,Facebook,0.1404,116.93,41.62,Phoenix,German,4741,33960,0.35,Senior,2021-02-27
1374,Globex,TV,55+,64,Radio,0.0255,130.78,7.57,Phoenix,German,2989,54648,7.82,Youth,2021-02-27
1375,Initech,Influencer,55+,23,YouTube,0.1078,107.85,0.0,Los Angeles,French,2709,19494,7.4,Youth,2021-02-27
1376,Hooli,Social Media,45-54,76,Radio,0.0644,186.53,87.68,Phoenix,German,808,11392,0.2,Middle Aged,2021-02-27
1377,Umbrella,TV,45-54,24,TV,0.0279,316.78,91.89,Houston,German,4718,90249,4.51,Middle Aged,2021-02-27
1378,Initech,Social Media,45-54,19,Email,0.0761,44.55,48.98,Chicago,French,3257,62069,3.05,Senior,2021-02-27
1379,Umbrella,Email,25-34,70,Twitter,0.1354,77.23,85.36,Chicago,Spanish,3317,46571,2.56,Senior,2021-02-27
1380,Acme Corp,Social Media,35-44,66,Facebook,0.068,117.25,48.73,Los Angeles,Spanish,4149,37507,1.57,Youth,2021-02-27
1381,Initech,Email,25-34,67,Twitter,0.1581,73.03,116.46,Dallas,Spanish,4866,39915,2.53,Youth,2021-02-27
1382,Hooli,Email,45-54,41,YouTube,0.1799,81.53,102.53,San Diego,German,2465,40089,7.62,Youth,2021-02-27
1383,Initech,Social Media,25-34,61,Instagram,0.1029,102.23,102.64,Dallas,French,2682,51094,9.08,Senior,2021-02-27
1384,Hooli,TV,35-44,41,Twitter,0.0553,51.93,62.0,San Diego,English,1483,9638,3.51,Middle Aged,2021-02-27
1385,Acme Corp,Influencer,55+,48,Instagram,0.1692,75.31,123.08,Houston,German,3745,60081,2.85,Senior,2021-02-27
1386,Acme Corp,Influencer,55+,17,Facebook,0.1398,70.7,89.08,Los Angeles,French,2221,14042,2.93,Middle Aged,2021-02-27
1387,Globex,Email,45-54,82,Twitter,0.1741,69.63,122.92,Phoenix,French,3041,28191,5.34,Senior,2021-02-27
1388,Globex,Email,25-34,60,Twitter,0.1451,53.09,34.33,San Diego,English,3980,52582,0.46,Senior,2021-02-27
1389,Acme Corp,TV,55+,44,Google Ads,0.0384,128.21,0.0,Los Angeles,French,464,4762,5.75,Middle Aged,2021-02-27
1390,Acme Corp,Radio,25-34,38,Facebook,0.0513,73.05,21.63,Houston,Spanish,2411,34615,9.2,Senior,2021-02-27
1391,Globex,Social Media,55+,84,Facebook,0.1072,96.38,146.58,Phoenix,German,2964,33591,4.92,Senior,2021-02-27
1392,Globex,Email,25-34,31,Email,0.1552,50.82,110.76,Phoenix,Spanish,284,2486,3.98,Youth,2021-02-27
1393,Globex,Influencer,55+,65,YouTube,0.101,96.92,87.33,Chicago,German,3603,43936,0.4,Middle Aged,2021-02-28
1394,Initech,TV,25-34,76,Twitter,0.0115,67.71,0.0,Houston,German,4888,24754,5.48,Middle Aged,2021-02-28
1395,Acme Corp,Social Media,18-24,63,Radio,0.0326,179.2,38.69,Phoenix,French,3105,50398,1.36,Youth,2021-02-28
1396,Umbrella,TV,35-44,47,Twitter,0.0513,87.65,0.0,Phoenix,French,829,10825,4.62,Middle Aged,2021-02-28
1397,Hooli,Social Media,25-34,10,TV,0.1045,271.42,51.43,Phoenix,English,4175,79441,3.09,Youth,2021-02-28
1398,Hooli,Social Media,25-34,13,Facebook,0.0109,70.01,0.0,Houston,English,666,4774,2.61,Middle Aged,2021-02-28
1399,Hooli,Email,45-54,25,Radio,0.1318,151.93,89.14,Houston,Spanish,1411,21689,9.58,Middle Aged,2021-02-28
1400,Hooli,TV,25-34,37,Facebook,0.0269,36.48,15.08,San Diego,German,4538,41159,7.88,Middle Aged,2021-02-28
1401,Globex,TV,25-34,26,YouTube,0.0614,108.58,75.39,San Diego,English,3523,36217,1.2,Middle Aged,2021-02-28
1402,Globex,Influencer,45-54,27,Facebook,0.1,63.03,101.47,Los Angeles,German,711,7991,3.16,Youth,2021-02-28
1403,Acme Corp,Influencer,18-24,31,Instagram,0.0831,75.3,102.97,Phoenix,Spanish,4200,42070,7.03,Youth,2021-02-28
1404,Globex,Email,25-34,18,Instagram,0.1317,75.96,216.94,Chicago,German,723,8559,8.24,Middle Aged,2021-02-28
1405,Hooli,Email,45-54,23,Google Ads,0.127,145.18,25.67,New York,Spanish,597,3225,5.27,Senior,2021-02-28
1406,Initech,Radio,35-44,7,Instagram,0.0404,102.18,0.0,Houston,Spanish,322,5836,9.0,Youth,2021-02-28
1407,Initech,Influencer,55+,85,Instagram,0.1136,80.99,37.73,Chicago,French,1052,18957,3.62,Middle Aged,2021-02-28
1408,Umbrella,Social Media,35-44,71,YouTube,0.0933,88.75,0.0,Chicago,German,2006,10067,0.76,Youth,2021-02-28
1409,Acme Corp,TV,18-24,69,Twitter,0.0498,73.29,39.05,Dallas,French,1260,20813,9.42,Senior,2021-02-28
1410,Initech,Email,35-44,31,Instagram,0.1804,121.91,85.39,Dallas,German,2884,18077,4.14,Senior,2021-02-28
1411,Initech,TV,55+,77,Radio,0.0366,144.86,75.98,New York,Spanish,3934,67115,0.23,Senior,2021-02-28
1412,Initech,TV,18-24,40,Google Ads,0.0686,82.74,79.99,Houston,Spanish,4733,66804,7.19,Middle Aged,2021-02-28
1413,Hooli,Radio,35-44,50,Facebook,0.0495,83.37,47.11,Houston,English,802,8110,2.52,Middle Aged,2021-02-28
1414,Hooli,Influencer,35-44,76,Instagram,0.1111,95.46,69.13,Dallas,English,3508,49162,0.91,Senior,2021-02-28
1415,Umbrella,Email,25-34,7,Google Ads,0.1706,127.38,57.34,Los Angeles,English,1096,13538,8.44,Youth,2021-02-28
1416,Globex,TV,18-24,85,YouTube,0.0259,99.24,22.82,San Diego,German,4034,57388,2.43,Youth,2021-02-28
1417,Globex,Email,35-44,83,TV,0.1872,302.73,112.7,Houston,German,4927,59143,5.43,Senior,2021-03-01
1418,Globex,Social Media,55+,27,TV,0.0567,280.39,27.03,San Diego,Spanish,2360,37894,6.12,Middle Aged,2021-03-01
1419,Initech,Radio,35-44,83,TV,0.01,321.82,4.03,Dallas,Spanish,686,3830,9.45,Youth,2021-03-01
1420,Globex,Social Media,25-34,46,Facebook,0.0374,69.53,25.81,Chicago,French,3084,31665,3.96,Youth,2021-03-01
1421,Globex,Email,55+,23,Google Ads,0.1527,114.84,86.91,Los Angeles,French,2969,39350,5.01,Youth,2021-03-01
1422,Hooli,Email,45-54,23,Instagram,0.1331,97.87,111.58,Phoenix,French,3676,48261,3.02,Middle Aged,2021-03-01
1423,Hooli,Influencer,25-34,82,Twitter,0.1254,74.24,0.0,Dallas,English,2823,20258,4.66,Senior,2021-03-01
1424,Globex,TV,35-44,40,Facebook,0.0169,111.53,22.47,Houston,Spanish,1104,6740,0.07,Middle Aged,2021-03-01
1425,Hooli,TV,25-34,45,Facebook,0.0646,106.19,45.42,Los Angeles,French,1875,10041,8.59,Youth,2021-03-01
1426,Hooli,Social Media,25-34,81,TV,0.0855,290.13,85.22,New York,English,1214,13878,0.66,Senior,2021-03-01
1427,Initech,Radio,55+,20,Twitter,0.0263,109.56,8.05,Phoenix,English,2999,27478,2.46,Middle Aged,2021-03-01
1428,Umbrella,TV,18-24,85,TV,0.0687,318.99,0.0,New York,Spanish,4820,63176,7.19,Senior,2021-03-01
1429,Hooli,Influencer,45-54,10,Facebook,0.1373,82.6,0.0,New York,German,2789,30743,6.42,Youth,2021-03-01
1430,Umbrella,Social Media,45-54,39,Instagram,0.0828,76.74,0.0,San Diego,French,712,7776,7.52,Middle Aged,2021-03-01
1431,Acme Corp,Social Media,18-24,31,TV,0.1066,298.71,104.04,San Diego,Spanish,3710,63234,5.05,Senior,2021-03-01
1432,Globex,Influencer,25-34,47,TV,0.1533,261.67,4.78,San Diego,Spanish,2677,38389,9.29,Middle Aged,2021-03-01
1433,Umbrella,Radio,45-54,38,Radio,0.0163,160.86,74.16,Chicago,Spanish,1503,21699,9.45,Youth,2021-03-01
1434,Umbrella,Influencer,55+,7,TV,0.154,273.62,58.43,Dallas,German,110,1447,7.58,Senior,2021-03-01
1435,Acme Corp,Radio,35-44,69,Facebook,0.013,89.76,0.0,Houston,English,2097,33810,3.22,Youth,2021-03-01
1436,Globex,Influencer,55+,59,Instagram,0.1431,80.42,158.74,Chicago,English,654,5491,0.41,Senior,2021-03-01
1437,Globex,Influencer,55+,13,Twitter,0.1484,72.55,88.3,Chicago,English,863,10429,5.49,Youth,2021-03-01
1438,Globex,Email,35-44,49,Email,0.1448,37.68,4.13,Los Angeles,Spanish,4746,23974,0.09,Youth,2021-03-01
1439,Hooli,Social Media,35-44,43,Twitter,0.0784,55.57,45.26,Los Angeles,English,1970,12459,8.09,Middle Aged,2021-03-01
1440,Initech,Influencer,55+,76,Instagram,0.111,104.68,103.51,Dallas,English,854,5345,5.88,Youth,2021-03-01
1441,Initech,Influencer,45-54,21,YouTube,0.0953,87.49,20.98,Phoenix,German,3255,36540,6.19,Middle Aged,2021-03-02
1442,Hooli,TV,45-54,40,TV,0.0309,281.96,106.59,Chicago,French,436,7129,0.6,Youth,2021-03-02
1443,Globex,Social Media,55+,69,Twitter,0.0949,49.0,0.0,Dallas,French,154,1402,5.86,Youth,2021-03-02
1444,Acme Corp,TV,35-44,71,YouTube,0.0757,117.1,0.0,Houston,German,3492,18054,1.8,Youth,2021-03-02
1445,Hooli,Social Media,55+,78,YouTube,0.0796,77.61,126.93,New York,French,1216,19068,4.03,Senior,2021-03-02
1446,Hooli,TV,25-34,41,Instagram,0.0197,90.11,0.0,Chicago,English,4303,35110,3.19,Middle Aged,2021-03-02
1447,Umbrella,Influencer,25-34,82,Instagram,0.0856,134.25,0.0,Los Angeles,French,3521,53142,2.46,Senior,2021-03-02
1448,Hooli,Influencer,25-34,52,Radio,0.1168,136.23,33.32,Phoenix,Spanish,4744,24299,4.47,Middle Aged,2021-03-02
1449,Globex,Email,25-34,30,TV,0.1342,284.37,18.42,New York,English,2893,26956,7.62,Youth,2021-03-02
1450,Hooli,TV,35-44,7,Email,0.0856,71.73,87.76,San Diego,Spanish,4782,67808,2.33,Senior,2021-03-02
1451,Initech,Radio,25-34,83,Google Ads,0.0189,96.26,0.0,San Diego,Spanish,4684,84742,5.1,Middle Aged,2021-03-02
1452,Initech,Email,25-34,85,Facebook,0.1679,101.7,24.48,San Diego,Spanish,921,15559,3.57,Youth,2021-03-02
1453,Hooli,TV,35-44,40,Twitter,0.0314,62.38,2.0,New York,Spanish,4268,47452,6.54,Middle Aged,2021-03-02
1454,Acme Corp,TV,18-24,43,Instagram,0.0415,108.06,0.0,Los Angeles,French,3262,49312,5.67,Middle Aged,2021-03-02
1455,Umbrella,Email,45-54,19,Twitter,0.1552,78.77,75.6,Dallas,English,2001,26855,6.5,Youth,2021-03-02
1456,Hooli,Influencer,45-54,22,Google Ads,0.1356,131.49,20.07,Phoenix,English,2967,50950,9.82,Senior,2021-03-02
1457,Globex,TV,25-34,42,Google Ads,0.0627,111.14,21.6,Chicago,French,547,9083,5.07,Youth,2021-03-02
1458,Acme Corp,Influencer,25-34,76,TV,0.1032,292.16,43.08,Chicago,Spanish,4775,91378,1.03,Senior,2021-03-02
1459,Globex,Email,25-34,82,YouTube,0.153,89.57,169.75,Chicago,German,3395,21208,0.45,Middle Aged,2021-03-02
1460,Globex,Influencer,18-24,60,TV,0.1088,326.58,113.28,New York,German,3387,34448,0.5,Middle Aged,2021-03-02
1461,Umbrella,Social Media,55+,50,Facebook,0.0371,80.12,27.17,Houston,English,265,2078,3.52,Middle Aged,2021-03-02
1462,Umbrella,Radio,18-24,44,Email,0.0469,88.98,8.16,Dallas,Spanish,533,7600,7.25,Senior,2021-03-02
1463,Initech,TV,35-44,53,Twitter,0.0879,74.63,28.02,New York,Spanish,1919,27635,8.4,Youth,2021-03-02
1464,Globex,Radio,45-54,55,Facebook,0.0863,76.31,49.58,Phoenix,English,4265,34392,5.94,Senior,2021-03-02
1465,Hooli,Influencer,25-34,42,Radio,0.1295,145.68,22.79,San Diego,Spanish,642,7743,4.8,Middle Aged,2021-03-03
1466,Globex,TV,45-54,70,Email,0.0576,36.06,9.99,Los Angeles,French,2332,33473,8.47,Middle Aged,2021-03-03
1467,Initech,Influencer,18-24,69,Twitter,0.0414,74.49,8.2,Houston,French,1773,24946,0.57,Youth,2021-03-03
1468,Globex,Social Media,25-34,30,Facebook,0.1618,78.23,79.87,New York,English,239,1712,3.24,Senior,2021-03-03
1469,Umbrella,Email,45-54,74,Instagram,0.1929,77.71,104.39,Los Angeles,French,3434,61844,0.57,Middle Aged,2021-03-03
1470,Initech,TV,55+,17,Twitter,0.0728,68.82,72.74,San Diego,French,4351,21968,9.31,Senior,2021-03-03
1471,Acme Corp,Social Media,35-44,52,Facebook,0.0822,69.99,87.22,Los Angeles,English,2478,47382,0.89,Senior,2021-03-03
1472,Globex,Social Media,25-34,9,Google Ads,0.0131,125.74,33.69,San Diego,German,1603,14504,9.6,Youth,2021-03-03
1473,Globex,TV,25-34,13,Email,0.0555,64.3,114.95,Houston,English,3135,28519,7.31,Youth,2021-03-03
1474,Umbrella,Influencer,55+,60,Facebook,0.121,67.45,93.36,New York,French,4516,49781,4.95,Middle Aged,2021-03-03
1475,Acme Corp,Social Media,25-34,17,Instagram,0.0377,80.86,16.1,New York,French,2046,31221,3.13,Youth,2021-03-03
1476,Globex,Radio,45-54,71,TV,0.0534,281.92,22.6,San Diego,French,4359,30623,5.37,Senior,2021-03-03
1477,Globex,Social Media,25-34,47,Twitter,0.1171,92.68,104.08,Dallas,German,301,2588,6.43,Youth,2021-03-03
1478,Acme Corp,Influencer,25-34,61,Radio,0.1302,114.5,52.84,Dallas,German,4285,82071,4.81,Senior,2021-03-03
1479,Umbrella,Influencer,55+,65,Twitter,0.1301,56.83,85.4,Los Angeles,English,4781,86422,9.17,Middle Aged,2021-03-03
1480,Hooli,Radio,25-34,32,Twitter,0.052,84.18,51.3,Dallas,German,1569,13199,1.39,Senior,2021-03-03
1481,Acme Corp,Social Media,25-34,60,Instagram,0.0703,77.38,0.0,Houston,French,4996,65722,1.28,Youth,2021-03-03
1482,Umbrella,Influencer,25-34,20,Email,0.1428,36.64,0.0,Chicago,English,1085,9432,7.8,Youth,2021-03-03
1483,Globex,TV,55+,53,Twitter,0.0957,83.45,91.5,Dallas,German,3653,47653,5.61,Middle Aged,2021-03-03
1484,Acme Corp,Email,55+,22,Email,0.1512,4.65,97.92,New York,French,776,8243,4.06,Youth,2021-03-03
1485,Umbrella,Email,45-54,18,Facebook,0.1273,80.58,0.0,New York,English,2004,20344,8.2,Middle Aged,2021-03-03
1486,Globex,Email,55+,65,Google Ads,0.1084,109.0,0.0,Phoenix,French,4848,68323,9.39,Middle Aged,2021-03-03
1487,Initech,Social Media,55+,38,Radio,0.095,139.4,120.14,Los Angeles,German,3149,25221,5.25,Youth,2021-03-03
1488,Umbrella,Radio,25-34,16,Google Ads,0.0584,141.35,61.66,Dallas,German,1989,22698,5.69,Senior,2021-03-03
1489,Umbrella,Influencer,45-54,89,Email,0.1309,49.59,134.42,Phoenix,Spanish,1928,35525,0.55,Middle Aged,2021-03-04
1490,Umbrella,TV,25-34,61,Email,0.0429,26.92,0.0,Houston,Spanish,863,14371,4.98,Senior,2021-03-04
1491,Globex,TV,45-54,79,Google Ads,0.0583,90.41,0.0,Los Angeles,German,4850,48584,0.2,Youth,2021-03-04
1492,Hooli,Social Media,35-44,25,Twitter,0.0639,68.79,122.96,Chicago,German,2503,20898,4.06,Senior,2021-03-04
1493,Hooli,Email,25-34,45,YouTube,0.1287,72.46,84.95,Houston,English,1459,20595,9.66,Senior,2021-03-04
1494,Initech,Social Media,45-54,15,YouTube,0.0501,124.12,29.27,Los Angeles,Spanish,184,3794,7.63,Senior,2021-03-04
1495,Acme Corp,Radio,35-44,23,Instagram,0.0104,67.92,0.0,Los Angeles,French,965,17175,7.34,Senior,2021-03-04
1496,Initech,Radio,35-44,14,Radio,0.0559,149.75,0.0,Dallas,Spanish,3275,42925,7.85,Youth,2021-03-04
1497,Acme Corp,Influencer,18-24,61,TV,0.1119,261.1,112.48,Phoenix,German,1241,15419,8.5,Youth,2021-03-04
1498,Acme Corp,Influencer,18-24,83,Google Ads,0.0996,82.09,0.0,Chicago,German,1161,18131,0.43,Senior,2021-03-04
1499,Initech,Radio,18-24,47,Google Ads,0.01,115.81,37.83,Chicago,French,4678,32816,8.79,Youth,2021-03-04
1500,Initech,Radio,35-44,14,Instagram,0.0601,153.98,34.23,Houston,French,4331,74597,7.75,Youth,2021-03-04
1501,Umbrella,Radio,45-54,19,Radio,0.0721,138.76,50.85,New York,German,175,1292,6.84,Middle Aged,2021-03-04
1502,Globex,Social Media,45-54,83,YouTube,0.0493,113.81,0.0,Phoenix,English,415,5926,4.06,Youth,2021-03-04
1503,Hooli,Radio,55+,61,Facebook,0.0363,70.13,91.12,San Diego,English,596,8357,3.01,Senior,2021-03-04
1504,Acme Corp,TV,25-34,87,Twitter,0.022,90.34,0.0,Dallas,French,1055,10048,1.92,Youth,2021-03-04
1505,Acme Corp,Email,35-44,26,Twitter,0.1457,68.17,71.73,Phoenix,French,720,4570,3.42,Youth,2021-03-04
1506,Umbrella,Radio,55+,75,Facebook,0.0582,55.07,29.79,New York,English,3739,56718,8.78,Youth,2021-03-04
1507,Hooli,Email,35-44,31,Facebook,0.1986,75.01,82.69,San Diego,German,117,1320,0.56,Youth,2021-03-04
1508,Globex,Social Media,18-24,22,Radio,0.0666,114.37,53.62,San Diego,German,4627,33340,7.26,Middle Aged,2021-03-04
1509,Umbrella,Email,35-44,49,YouTube,0.171,82.23,121.59,Phoenix,French,715,9403,0.85,Senior,2021-03-04
1510,Globex,Social Media,18-24,88,Instagram,0.1017,97.63,45.37,New York,French,248,5211,1.17,Senior,2021-03-04
1511,Acme Corp,TV,18-24,65,Facebook,0.0455,66.91,54.15,Houston,German,4635,23463,2.0,Youth,2021-03-04
1512,Hooli,Social Media,45-54,79,Instagram,0.1148,81.29,89.51,San Diego,English,4414,57410,6.74,Youth,2021-03-04
1513,Acme Corp,Social Media,18-24,41,Radio,0.0702,168.77,54.96,Los Angeles,French,4079,36824,8.51,Middle Aged,2021-03-05
1514,Umbrella,Influencer,55+,16,TV,0.1331,289.97,141.9,San Diego,French,770,12412,1.42,Youth,2021-03-05
1515,Globex,Radio,25-34,25,Email,0.0228,60.25,92.28,Los Angeles,Spanish,3781,72185,2.34,Middle Aged,2021-03-05
1516,Globex,Radio,45-54,19,Twitter,0.0559,58.08,8.06,Chicago,Spanish,1118,10932,6.35,Senior,2021-03-05
1517,Acme Corp,TV,45-54,75,YouTube,0.0629,118.33,16.47,Phoenix,German,3042,58627,4.56,Senior,2021-03-05
1518,Umbrella,TV,45-54,87,Twitter,0.0856,96.19,77.46,Phoenix,German,1374,25474,6.33,Middle Aged,2021-03-05
1519,Hooli,Radio,25-34,40,YouTube,0.0951,60.64,44.32,Phoenix,Spanish,3232,45441,1.58,Senior,2021-03-05
1520,Initech,Influencer,35-44,49,Radio,0.1475,130.3,89.27,Los Angeles,English,1602,26151,4.6,Youth,2021-03-05
1521,Umbrella,Radio,45-54,73,Email,0.0601,45.29,0.0,Los Angeles,Spanish,2215,38209,3.4,Youth,2021-03-05
1522,Hooli,Influencer,18-24,16,Twitter,0.1083,56.31,40.52,San Diego,German,4448,75728,4.37,Middle Aged,2021-03-05
1523,Hooli,TV,35-44,38,Email,0.01,67.15,9.15,Los Angeles,French,983,9277,2.96,Senior,2021-03-05
1524,Globex,Email,45-54,77,Radio,0.1889,154.39,48.77,Chicago,German,2771,47886,1.43,Senior,2021-03-05
1525,Initech,TV,45-54,19,YouTube,0.1057,81.09,0.0,New York,French,1652,15207,6.67,Middle Aged,2021-03-05
1526,Initech,TV,55+,44,Facebook,0.0594,108.35,93.49,New York,French,3840,69159,6.69,Middle Aged,2021-03-05
1527,Initech,Social Media,55+,17,TV,0.0498,327.98,0.0,Phoenix,Spanish,4155,33244,2.64,Senior,2021-03-05
1528,Acme Corp,Social Media,55+,21,Twitter,0.1213,43.39,138.75,New York,French,2662,35045,5.77,Middle Aged,2021-03-05
1529,Globex,Social Media,45-54,89,Email,0.1132,37.89,113.07,New York,German,2001,30502,9.62,Youth,2021-03-05
1530,Umbrella,Social Media,45-54,14,Google Ads,0.0189,136.69,24.88,Los Angeles,English,3153,34995,5.37,Senior,2021-03-05
1531,Acme Corp,Influencer,55+,55,Twitter,0.1242,88.58,84.67,Los Angeles,French,2762,45164,3.14,Middle Aged,2021-03-05
1532,Acme Corp,Radio,18-24,72,Twitter,0.0473,98.08,60.99,New York,French,254,5193,3.09,Middle Aged,2021-03-05
1533,Initech,Email,55+,36,Twitter,0.1019,119.44,30.11,Dallas,French,2993,21316,8.31,Middle Aged,2021-03-05
1534,Initech,TV,45-54,50,Instagram,0.0176,98.36,0.0,New York,English,487,2691,4.88,Senior,2021-03-05
1535,Hooli,Influencer,45-54,60,Email,0.1527,75.53,66.7,Phoenix,German,103,2114,2.63,Youth,2021-03-05
1536,Hooli,Email,25-34,89,Email,0.1521,103.42,93.31,Chicago,French,1084,15363,6.31,Youth,2021-03-05
1537,Globex,Influencer,18-24,37,Twitter,0.0915,69.71,12.35,Los Angeles,French,2527,25342,8.65,Senior,2021-03-06
1538,Globex,Influencer,35-44,30,Radio,0.0999,134.32,24.58,Los Angeles,French,1838,29638,7.27,Middle Aged,2021-03-06
1539,Umbrella,TV,18-24,45,Radio,0.014,155.1,107.11,Dallas,German,4228,72748,0.86,Senior,2021-03-06
1540,Acme Corp,Radio,55+,40,Facebook,0.0423,111.86,36.66,Phoenix,French,1134,10239,3.42,Senior,2021-03-06
1541,Initech,Social Media,55+,67,Twitter,0.1026,106.26,0.0,Los Angeles,English,815,12296,8.13,Middle Aged,2021-03-06
1542,Initech,Radio,18-24,10,Instagram,0.0753,92.93,80.5,Chicago,Spanish,1632,23648,4.18,Senior,2021-03-06
1543,Globex,TV,25-34,56,YouTube,0.03,96.7,0.85,Phoenix,English,1277,13253,9.99,Youth,2021-03-06
1544,Hooli,TV,25-34,59,Instagram,0.0394,64.51,0.0,Houston,Spanish,2002,38605,3.42,Senior,2021-03-06
1545,Umbrella,TV,35-44,87,Radio,0.065,151.6,154.6,San Diego,English,1021,10797,9.07,Middle Aged,2021-03-06
1546,Acme Corp,Email,55+,34,Facebook,0.1786,56.43,93.02,Los Angeles,Spanish,793,11457,4.59,Senior,2021-03-06
1547,Globex,Radio,45-54,44,Radio,0.0511,130.56,0.0,New York,English,766,8254,9.36,Youth,2021-03-06
1548,Hooli,Radio,35-44,10,Radio,0.078,154.72,9.96,New York,French,1351,6985,4.21,Senior,2021-03-06
1549,Hooli,Influencer,18-24,22,Radio,0.1745,124.45,94.68,Dallas,German,201,1866,4.68,Senior,2021-03-06
1550,Acme Corp,Influencer,25-34,48,Twitter,0.0711,77.11,42.64,Phoenix,English,4453,36104,5.41,Senior,2021-03-06
1551,Acme Corp,Influencer,35-44,49,Radio,0.1656,168.98,106.13,New York,English,1900,32790,0.4,Senior,2021-03-06
1552,Globex,TV,45-54,70,Email,0.089,28.94,0.0,Houston,Spanish,171,2588,0.84,Middle Aged,2021-03-06
1553,Acme Corp,Radio,25-34,37,TV,0.01,288.22,0.0,Houston,French,983,13166,8.55,Youth,2021-03-06
1554,Initech,TV,45-54,85,Google Ads,0.0639,91.07,22.58,Dallas,German,3149,60578,2.65,Youth,2021-03-06
1555,Hooli,Email,45-54,15,Twitter,0.1691,81.87,57.92,Houston,French,4003,28197,6.27,Youth,2021-03-06
1556,Hooli,Influencer,25-34,74,Facebook,0.0873,50.25,0.0,Houston,French,4310,73280,2.6,Senior,2021-03-06
1557,Initech,TV,45-54,89,Email,0.0482,63.99,42.57,Phoenix,German,4772,48354,3.52,Youth,2021-03-06
1558,Umbrella,TV,35-44,40,Instagram,0.0547,95.8,50.17,Chicago,English,1533,15547,6.04,Middle Aged,2021-03-06
1559,Umbrella,Email,25-34,17,Radio,0.1176,193.18,144.81,Dallas,Spanish,1802,25360,3.39,Senior,2021-03-06
1560,Acme Corp,Social Media,25-34,41,YouTube,0.0698,133.44,70.15,San Diego,French,3311,60169,7.26,Senior,2021-03-06
1561,Globex,Radio,25-34,34,YouTube,0.082,76.26,65.05,Phoenix,English,407,4227,5.17,Youth,2021-03-07
1562,Umbrella,Social Media,55+,17,TV,0.1305,336.5,56.57,San Diego,French,4982,80289,7.57,Senior,2021-03-07
1563,Globex,Influencer,55+,44,Twitter,0.0869,59.31,179.18,Los Angeles,Spanish,1989,10416,2.14,Senior,2021-03-07
1564,Globex,TV,25-34,21,Instagram,0.01,73.86,0.0,New York,Spanish,2081,30006,6.45,Youth,2021-03-07
1565,Umbrella,Email,35-44,67,TV,0.1871,289.84,76.4,Houston,German,4587,64361,3.13,Middle Aged,2021-03-07
1566,Globex,Email,45-54,14,Google Ads,0.2047,114.24,150.77,Los Angeles,French,186,2627,3.53,Middle Aged,2021-03-07
1567,Acme Corp,Radio,35-44,71,Google Ads,0.0663,163.18,0.0,Dallas,Spanish,1262,24309,1.87,Youth,2021-03-07
1568,Initech,Social Media,55+,30,TV,0.0714,243.7,31.72,Los Angeles,German,965,18424,1.29,Middle Aged,2021-03-07
1569,Initech,Radio,45-54,56,Facebook,0.01,117.04,10.1,Chicago,Spanish,3848,38491,8.81,Middle Aged,2021-03-07
1570,Acme Corp,TV,55+,16,YouTube,0.0685,116.59,14.06,Phoenix,Spanish,252,2797,9.46,Middle Aged,2021-03-07
1571,Acme Corp,Radio,45-54,23,Instagram,0.0716,93.36,88.28,New York,Spanish,2811,45299,3.94,Senior,2021-03-07
